2019-12-14 02:25:23 INFO     Arguments:
2019-12-14 02:25:23 INFO     	dataset = voc2007-crack-corrosion
2019-12-14 02:25:23 INFO     	backbone = resnet101
2019-12-14 02:25:23 INFO     	data_dir = ./data
2019-12-14 02:25:23 INFO     	outputs_dir = ./outputs
2019-12-14 02:25:23 INFO     	resume_checkpoint = None
2019-12-14 02:25:23 INFO     	image_min_side = None
2019-12-14 02:25:23 INFO     	image_max_side = None
2019-12-14 02:25:23 INFO     	anchor_ratios = None
2019-12-14 02:25:23 INFO     	anchor_sizes = None
2019-12-14 02:25:23 INFO     	pooler_mode = None
2019-12-14 02:25:23 INFO     	rpn_pre_nms_top_n = None
2019-12-14 02:25:23 INFO     	rpn_post_nms_top_n = None
2019-12-14 02:25:23 INFO     	anchor_smooth_l1_loss_beta = None
2019-12-14 02:25:23 INFO     	proposal_smooth_l1_loss_beta = None
2019-12-14 02:25:23 INFO     	batch_size = 4
2019-12-14 02:25:23 INFO     	learning_rate = None
2019-12-14 02:25:23 INFO     	momentum = None
2019-12-14 02:25:23 INFO     	weight_decay = None
2019-12-14 02:25:23 INFO     	step_lr_sizes = None
2019-12-14 02:25:23 INFO     	step_lr_gamma = None
2019-12-14 02:25:23 INFO     	warm_up_factor = None
2019-12-14 02:25:23 INFO     	warm_up_num_iters = None
2019-12-14 02:25:23 INFO     	num_steps_to_display = None
2019-12-14 02:25:23 INFO     	num_steps_to_snapshot = None
2019-12-14 02:25:23 INFO     	num_steps_to_finish = None
2019-12-14 02:25:23 INFO     
Config:
	ANCHOR_RATIOS = [(1, 2), (1, 1), (2, 1)]
	ANCHOR_SIZES = [128, 256, 512]
	ANCHOR_SMOOTH_L1_LOSS_BETA = 1.0
	BATCH_SIZE = 4
	IMAGE_MAX_SIDE = 1000.0
	IMAGE_MIN_SIDE = 600.0
	LEARNING_RATE = 0.001
	MOMENTUM = 0.9
	NUM_STEPS_TO_DISPLAY = 20
	NUM_STEPS_TO_FINISH = 90000
	NUM_STEPS_TO_SNAPSHOT = 10000
	POOLER_MODE = Mode.ALIGN
	PROPOSAL_SMOOTH_L1_LOSS_BETA = 1.0
	RPN_POST_NMS_TOP_N = 2000
	RPN_PRE_NMS_TOP_N = 12000
	STEP_LR_GAMMA = 0.1
	STEP_LR_SIZES = [50000, 70000]
	WARM_UP_FACTOR = 0.3333
	WARM_UP_NUM_ITERS = 500
	WEIGHT_DECAY = 0.0005

2019-12-14 02:25:23 INFO     Found 218 samples
2019-12-14 02:25:26 INFO     Start training with 1 GPUs (4 batches per GPU)
path to data dir: ./data
dataset name: voc2007-crack-corrosion
choosing crack and corrosion dataset
<class 'dataset.voc2007_crack_corrosion.VOC2007CrackCorrosion'>
dataset name: voc2007-crack-corrosion
choosing crack and corrosion dataset
2019-12-14 02:25:41 INFO     [Step 20] Avg. Loss = 1.695288, Learning Rate = 0.00035997 (5.16 samples/sec; ETA 19.4 hrs)
2019-12-14 06:57:00 INFO     [Step 20780] Avg. Loss = 0.032022, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 14.9 hrs)
2019-12-14 06:57:16 INFO     [Step 20800] Avg. Loss = 0.031453, Learning Rate = 0.00100000 (5.01 samples/sec; ETA 15.4 hrs)
2019-12-14 06:57:31 INFO     [Step 20820] Avg. Loss = 0.031672, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 14.8 hrs)
2019-12-14 06:57:47 INFO     [Step 20840] Avg. Loss = 0.031173, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.9 hrs)
2019-12-14 06:58:02 INFO     [Step 20860] Avg. Loss = 0.029770, Learning Rate = 0.00100000 (5.08 samples/sec; ETA 15.1 hrs)
2019-12-14 06:58:18 INFO     [Step 20880] Avg. Loss = 0.032421, Learning Rate = 0.00100000 (5.13 samples/sec; ETA 15.0 hrs)
2019-12-14 06:58:34 INFO     [Step 20900] Avg. Loss = 0.032457, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 15.1 hrs)
2019-12-14 06:58:49 INFO     [Step 20920] Avg. Loss = 0.033465, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.9 hrs)
2019-12-14 06:59:05 INFO     [Step 20940] Avg. Loss = 0.035321, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 14.9 hrs)
2019-12-14 06:59:20 INFO     [Step 20960] Avg. Loss = 0.035629, Learning Rate = 0.00100000 (5.08 samples/sec; ETA 15.1 hrs)
2019-12-14 06:59:36 INFO     [Step 20980] Avg. Loss = 0.034761, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.8 hrs)
2019-12-14 06:59:51 INFO     [Step 21000] Avg. Loss = 0.034017, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.8 hrs)
2019-12-14 07:00:07 INFO     [Step 21020] Avg. Loss = 0.033126, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 15.2 hrs)
2019-12-14 07:00:23 INFO     [Step 21040] Avg. Loss = 0.033695, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 14.8 hrs)
2019-12-14 07:00:38 INFO     [Step 21060] Avg. Loss = 0.034639, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.8 hrs)
2019-12-14 07:00:54 INFO     [Step 21080] Avg. Loss = 0.034205, Learning Rate = 0.00100000 (5.02 samples/sec; ETA 15.2 hrs)
2019-12-14 07:01:10 INFO     [Step 21100] Avg. Loss = 0.035549, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.8 hrs)
2019-12-14 07:01:25 INFO     [Step 21120] Avg. Loss = 0.035272, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 15.2 hrs)
2019-12-14 07:01:41 INFO     [Step 21140] Avg. Loss = 0.033575, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.8 hrs)
2019-12-14 07:01:56 INFO     [Step 21160] Avg. Loss = 0.032045, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 14.9 hrs)
2019-12-14 07:02:13 INFO     [Step 21180] Avg. Loss = 0.032681, Learning Rate = 0.00100000 (4.90 samples/sec; ETA 15.6 hrs)
2019-12-14 07:02:28 INFO     [Step 21200] Avg. Loss = 0.034080, Learning Rate = 0.00100000 (5.13 samples/sec; ETA 14.9 hrs)
2019-12-14 07:02:44 INFO     [Step 21220] Avg. Loss = 0.033838, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 14.7 hrs)
2019-12-14 07:03:00 INFO     [Step 21240] Avg. Loss = 0.035610, Learning Rate = 0.00100000 (4.90 samples/sec; ETA 15.6 hrs)
2019-12-14 07:03:15 INFO     [Step 21260] Avg. Loss = 0.037016, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.8 hrs)
2019-12-14 07:03:31 INFO     [Step 21280] Avg. Loss = 0.036261, Learning Rate = 0.00100000 (5.06 samples/sec; ETA 15.1 hrs)
2019-12-14 07:03:47 INFO     [Step 21300] Avg. Loss = 0.035448, Learning Rate = 0.00100000 (5.11 samples/sec; ETA 14.9 hrs)
2019-12-14 07:04:02 INFO     [Step 21320] Avg. Loss = 0.037389, Learning Rate = 0.00100000 (5.22 samples/sec; ETA 14.6 hrs)
2019-12-14 07:04:19 INFO     [Step 21340] Avg. Loss = 0.035886, Learning Rate = 0.00100000 (4.87 samples/sec; ETA 15.7 hrs)
2019-12-14 07:04:34 INFO     [Step 21360] Avg. Loss = 0.035615, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.8 hrs)
2019-12-14 07:04:50 INFO     [Step 21380] Avg. Loss = 0.034756, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 14.8 hrs)
2019-12-14 07:05:06 INFO     [Step 21400] Avg. Loss = 0.034597, Learning Rate = 0.00100000 (5.04 samples/sec; ETA 15.1 hrs)
2019-12-14 07:05:21 INFO     [Step 21420] Avg. Loss = 0.033292, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.8 hrs)
2019-12-14 07:05:37 INFO     [Step 21440] Avg. Loss = 0.033127, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 15.0 hrs)
2019-12-14 07:05:52 INFO     [Step 21460] Avg. Loss = 0.034886, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.7 hrs)
2019-12-14 07:06:08 INFO     [Step 21480] Avg. Loss = 0.036125, Learning Rate = 0.00100000 (5.13 samples/sec; ETA 14.8 hrs)
2019-12-14 07:06:24 INFO     [Step 21500] Avg. Loss = 0.034699, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 15.0 hrs)
2019-12-14 07:06:39 INFO     [Step 21520] Avg. Loss = 0.034187, Learning Rate = 0.00100000 (5.13 samples/sec; ETA 14.8 hrs)
2019-12-14 07:06:55 INFO     [Step 21540] Avg. Loss = 0.034309, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.7 hrs)
2019-12-14 07:07:10 INFO     [Step 21560] Avg. Loss = 0.032310, Learning Rate = 0.00100000 (5.09 samples/sec; ETA 14.9 hrs)
2019-12-14 07:07:26 INFO     [Step 21580] Avg. Loss = 0.031025, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 14.7 hrs)
2019-12-14 07:07:41 INFO     [Step 21600] Avg. Loss = 0.032072, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.7 hrs)
2019-12-14 07:07:57 INFO     [Step 21620] Avg. Loss = 0.032313, Learning Rate = 0.00100000 (5.04 samples/sec; ETA 15.1 hrs)
2019-12-14 07:08:13 INFO     [Step 21640] Avg. Loss = 0.031990, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.6 hrs)
2019-12-14 07:08:28 INFO     [Step 21660] Avg. Loss = 0.032098, Learning Rate = 0.00100000 (5.06 samples/sec; ETA 15.0 hrs)
2019-12-14 07:08:44 INFO     [Step 21680] Avg. Loss = 0.032211, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 14.8 hrs)
2019-12-14 07:09:00 INFO     [Step 21700] Avg. Loss = 0.032417, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.7 hrs)
2019-12-14 07:09:15 INFO     [Step 21720] Avg. Loss = 0.030856, Learning Rate = 0.00100000 (5.10 samples/sec; ETA 14.9 hrs)
2019-12-14 07:09:31 INFO     [Step 21740] Avg. Loss = 0.030551, Learning Rate = 0.00100000 (5.12 samples/sec; ETA 14.8 hrs)
2019-12-14 07:09:46 INFO     [Step 21760] Avg. Loss = 0.031648, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.6 hrs)
2019-12-14 07:10:02 INFO     [Step 21780] Avg. Loss = 0.031417, Learning Rate = 0.00100000 (5.04 samples/sec; ETA 15.0 hrs)
2019-12-14 07:10:18 INFO     [Step 21800] Avg. Loss = 0.030203, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.7 hrs)
2019-12-14 07:10:34 INFO     [Step 21820] Avg. Loss = 0.031222, Learning Rate = 0.00100000 (4.89 samples/sec; ETA 15.5 hrs)
2019-12-14 07:10:49 INFO     [Step 21840] Avg. Loss = 0.030045, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 14.6 hrs)
2019-12-14 07:11:05 INFO     [Step 21860] Avg. Loss = 0.029486, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.6 hrs)
2019-12-14 07:11:21 INFO     [Step 21880] Avg. Loss = 0.031032, Learning Rate = 0.00100000 (4.92 samples/sec; ETA 15.4 hrs)
2019-12-14 07:11:37 INFO     [Step 21900] Avg. Loss = 0.031262, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.6 hrs)
2019-12-14 07:11:52 INFO     [Step 21920] Avg. Loss = 0.032153, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.7 hrs)
2019-12-14 07:12:09 INFO     [Step 21940] Avg. Loss = 0.034201, Learning Rate = 0.00100000 (4.85 samples/sec; ETA 15.6 hrs)
2019-12-14 07:12:24 INFO     [Step 21960] Avg. Loss = 0.033976, Learning Rate = 0.00100000 (5.13 samples/sec; ETA 14.7 hrs)
2019-12-14 07:12:40 INFO     [Step 21980] Avg. Loss = 0.032221, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 14.9 hrs)
2019-12-14 07:12:55 INFO     [Step 22000] Avg. Loss = 0.033566, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 14.5 hrs)
2019-12-14 07:13:11 INFO     [Step 22020] Avg. Loss = 0.033614, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.7 hrs)
2019-12-14 07:13:27 INFO     [Step 22040] Avg. Loss = 0.034269, Learning Rate = 0.00100000 (4.98 samples/sec; ETA 15.2 hrs)
2019-12-14 07:13:42 INFO     [Step 22060] Avg. Loss = 0.036532, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 14.5 hrs)
2019-12-14 07:13:58 INFO     [Step 22080] Avg. Loss = 0.036835, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 14.7 hrs)
2019-12-14 07:14:14 INFO     [Step 22100] Avg. Loss = 0.036376, Learning Rate = 0.00100000 (4.85 samples/sec; ETA 15.6 hrs)
2019-12-14 07:14:30 INFO     [Step 22120] Avg. Loss = 0.036691, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.5 hrs)
2019-12-14 07:14:45 INFO     [Step 22140] Avg. Loss = 0.035536, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.6 hrs)
2019-12-14 07:15:02 INFO     [Step 22160] Avg. Loss = 0.031771, Learning Rate = 0.00100000 (4.89 samples/sec; ETA 15.4 hrs)
2019-12-14 07:15:17 INFO     [Step 22180] Avg. Loss = 0.032638, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.6 hrs)
2019-12-14 07:15:33 INFO     [Step 22200] Avg. Loss = 0.032645, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 14.9 hrs)
2019-12-14 07:15:48 INFO     [Step 22220] Avg. Loss = 0.032400, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.6 hrs)
2019-12-14 07:16:04 INFO     [Step 22240] Avg. Loss = 0.032260, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.6 hrs)
2019-12-14 07:16:20 INFO     [Step 22260] Avg. Loss = 0.033652, Learning Rate = 0.00100000 (4.93 samples/sec; ETA 15.3 hrs)
2019-12-14 07:16:35 INFO     [Step 22280] Avg. Loss = 0.032555, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 14.5 hrs)
2019-12-14 07:16:51 INFO     [Step 22300] Avg. Loss = 0.031997, Learning Rate = 0.00100000 (5.10 samples/sec; ETA 14.7 hrs)
2019-12-14 07:17:07 INFO     [Step 22320] Avg. Loss = 0.030136, Learning Rate = 0.00100000 (4.99 samples/sec; ETA 15.1 hrs)
2019-12-14 07:17:23 INFO     [Step 22340] Avg. Loss = 0.030397, Learning Rate = 0.00100000 (5.13 samples/sec; ETA 14.6 hrs)
2019-12-14 07:17:39 INFO     [Step 22360] Avg. Loss = 0.029474, Learning Rate = 0.00100000 (4.96 samples/sec; ETA 15.1 hrs)
2019-12-14 07:17:54 INFO     [Step 22380] Avg. Loss = 0.029914, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.5 hrs)
2019-12-14 07:18:10 INFO     [Step 22400] Avg. Loss = 0.029174, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.5 hrs)
2019-12-14 07:18:26 INFO     [Step 22420] Avg. Loss = 0.030511, Learning Rate = 0.00100000 (5.04 samples/sec; ETA 14.9 hrs)
2019-12-14 07:18:41 INFO     [Step 22440] Avg. Loss = 0.028764, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.5 hrs)
2019-12-14 07:18:57 INFO     [Step 22460] Avg. Loss = 0.028938, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.5 hrs)
2019-12-14 07:19:13 INFO     [Step 22480] Avg. Loss = 0.030599, Learning Rate = 0.00100000 (5.02 samples/sec; ETA 14.9 hrs)
2019-12-14 07:19:28 INFO     [Step 22500] Avg. Loss = 0.031351, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.5 hrs)
2019-12-14 07:19:44 INFO     [Step 22520] Avg. Loss = 0.031401, Learning Rate = 0.00100000 (4.86 samples/sec; ETA 15.4 hrs)
2019-12-14 07:20:00 INFO     [Step 22540] Avg. Loss = 0.033470, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.5 hrs)
2019-12-14 07:20:15 INFO     [Step 22560] Avg. Loss = 0.034297, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.5 hrs)
2019-12-14 07:20:32 INFO     [Step 22580] Avg. Loss = 0.034767, Learning Rate = 0.00100000 (4.93 samples/sec; ETA 15.2 hrs)
2019-12-14 07:20:47 INFO     [Step 22600] Avg. Loss = 0.033556, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.4 hrs)
2019-12-14 07:21:02 INFO     [Step 22620] Avg. Loss = 0.033402, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 14.5 hrs)
2019-12-14 07:21:18 INFO     [Step 22640] Avg. Loss = 0.034039, Learning Rate = 0.00100000 (5.06 samples/sec; ETA 14.8 hrs)
2019-12-14 07:21:34 INFO     [Step 22660] Avg. Loss = 0.033947, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.5 hrs)
2019-12-14 07:21:49 INFO     [Step 22680] Avg. Loss = 0.031405, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.5 hrs)
2019-12-14 07:22:05 INFO     [Step 22700] Avg. Loss = 0.031925, Learning Rate = 0.00100000 (5.03 samples/sec; ETA 14.9 hrs)
2019-12-14 07:22:21 INFO     [Step 22720] Avg. Loss = 0.031685, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.5 hrs)
2019-12-14 07:22:37 INFO     [Step 22740] Avg. Loss = 0.030283, Learning Rate = 0.00100000 (4.96 samples/sec; ETA 15.1 hrs)
2019-12-14 07:22:52 INFO     [Step 22760] Avg. Loss = 0.029036, Learning Rate = 0.00100000 (5.21 samples/sec; ETA 14.3 hrs)
2019-12-14 07:23:08 INFO     [Step 22780] Avg. Loss = 0.029587, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.4 hrs)
2019-12-14 07:23:24 INFO     [Step 22800] Avg. Loss = 0.031037, Learning Rate = 0.00100000 (4.88 samples/sec; ETA 15.3 hrs)
2019-12-14 07:23:39 INFO     [Step 22820] Avg. Loss = 0.031515, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.4 hrs)
2019-12-14 07:23:55 INFO     [Step 22840] Avg. Loss = 0.031705, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.5 hrs)
2019-12-14 07:24:11 INFO     [Step 22860] Avg. Loss = 0.031715, Learning Rate = 0.00100000 (4.99 samples/sec; ETA 14.9 hrs)
2019-12-14 07:24:27 INFO     [Step 22880] Avg. Loss = 0.033317, Learning Rate = 0.00100000 (5.11 samples/sec; ETA 14.6 hrs)
2019-12-14 07:24:42 INFO     [Step 22900] Avg. Loss = 0.032919, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 14.7 hrs)
2019-12-14 07:24:58 INFO     [Step 22920] Avg. Loss = 0.032291, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 14.3 hrs)
2019-12-14 07:25:13 INFO     [Step 22940] Avg. Loss = 0.032420, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 14.5 hrs)
2019-12-14 07:25:29 INFO     [Step 22960] Avg. Loss = 0.032556, Learning Rate = 0.00100000 (5.01 samples/sec; ETA 14.9 hrs)
2019-12-14 07:25:45 INFO     [Step 22980] Avg. Loss = 0.031468, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.4 hrs)
2019-12-14 07:26:00 INFO     [Step 23000] Avg. Loss = 0.030791, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 14.5 hrs)
2019-12-14 07:26:16 INFO     [Step 23020] Avg. Loss = 0.029732, Learning Rate = 0.00100000 (4.94 samples/sec; ETA 15.1 hrs)
2019-12-14 07:26:32 INFO     [Step 23040] Avg. Loss = 0.029256, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.4 hrs)
2019-12-14 07:26:48 INFO     [Step 23060] Avg. Loss = 0.029303, Learning Rate = 0.00100000 (4.89 samples/sec; ETA 15.2 hrs)
2019-12-14 07:27:04 INFO     [Step 23080] Avg. Loss = 0.028854, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.3 hrs)
2019-12-14 07:27:19 INFO     [Step 23100] Avg. Loss = 0.027816, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.4 hrs)
2019-12-14 07:27:35 INFO     [Step 23120] Avg. Loss = 0.029069, Learning Rate = 0.00100000 (4.93 samples/sec; ETA 15.1 hrs)
2019-12-14 07:27:51 INFO     [Step 23140] Avg. Loss = 0.029795, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.4 hrs)
2019-12-14 07:28:06 INFO     [Step 23160] Avg. Loss = 0.030705, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 14.4 hrs)
2019-12-14 07:28:23 INFO     [Step 23180] Avg. Loss = 0.030491, Learning Rate = 0.00100000 (4.87 samples/sec; ETA 15.2 hrs)
2019-12-14 07:28:38 INFO     [Step 23200] Avg. Loss = 0.030678, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.4 hrs)
2019-12-14 07:28:54 INFO     [Step 23220] Avg. Loss = 0.031004, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.4 hrs)
2019-12-14 07:29:10 INFO     [Step 23240] Avg. Loss = 0.030812, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 14.7 hrs)
2019-12-14 07:29:25 INFO     [Step 23260] Avg. Loss = 0.030208, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 14.4 hrs)
2019-12-14 07:29:41 INFO     [Step 23280] Avg. Loss = 0.030845, Learning Rate = 0.00100000 (5.00 samples/sec; ETA 14.8 hrs)
2019-12-14 07:29:57 INFO     [Step 23300] Avg. Loss = 0.030738, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.3 hrs)
2019-12-14 07:30:12 INFO     [Step 23320] Avg. Loss = 0.031393, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 14.4 hrs)
2019-12-14 07:30:28 INFO     [Step 23340] Avg. Loss = 0.030803, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 14.7 hrs)
2019-12-14 07:30:44 INFO     [Step 23360] Avg. Loss = 0.030833, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 14.4 hrs)
2019-12-14 07:30:59 INFO     [Step 23380] Avg. Loss = 0.029249, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 14.2 hrs)
2019-12-14 07:31:15 INFO     [Step 23400] Avg. Loss = 0.028708, Learning Rate = 0.00100000 (4.96 samples/sec; ETA 14.9 hrs)
2019-12-14 07:31:31 INFO     [Step 23420] Avg. Loss = 0.026623, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 14.3 hrs)
2019-12-14 07:31:46 INFO     [Step 23440] Avg. Loss = 0.027463, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 14.6 hrs)
2019-12-14 07:32:02 INFO     [Step 23460] Avg. Loss = 0.026806, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.4 hrs)
2019-12-14 07:32:17 INFO     [Step 23480] Avg. Loss = 0.028610, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 14.3 hrs)
2019-12-14 07:32:33 INFO     [Step 23500] Avg. Loss = 0.029025, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 14.6 hrs)
2019-12-14 07:32:49 INFO     [Step 23520] Avg. Loss = 0.030204, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 14.3 hrs)
2019-12-14 07:33:04 INFO     [Step 23540] Avg. Loss = 0.029268, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.2 hrs)
2019-12-14 07:33:20 INFO     [Step 23560] Avg. Loss = 0.028769, Learning Rate = 0.00100000 (5.06 samples/sec; ETA 14.6 hrs)
2019-12-14 07:33:35 INFO     [Step 23580] Avg. Loss = 0.027549, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 14.3 hrs)
2019-12-14 07:33:52 INFO     [Step 23600] Avg. Loss = 0.030500, Learning Rate = 0.00100000 (4.79 samples/sec; ETA 15.4 hrs)
2019-12-14 07:34:08 INFO     [Step 23620] Avg. Loss = 0.031057, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 14.2 hrs)
2019-12-14 07:34:23 INFO     [Step 23640] Avg. Loss = 0.030895, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.3 hrs)
2019-12-14 07:34:39 INFO     [Step 23660] Avg. Loss = 0.031985, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 14.6 hrs)
2019-12-14 07:34:54 INFO     [Step 23680] Avg. Loss = 0.032378, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 14.2 hrs)
2019-12-14 07:35:10 INFO     [Step 23700] Avg. Loss = 0.030004, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 14.3 hrs)
2019-12-14 07:35:26 INFO     [Step 23720] Avg. Loss = 0.029794, Learning Rate = 0.00100000 (4.94 samples/sec; ETA 14.9 hrs)
2019-12-14 07:35:42 INFO     [Step 23740] Avg. Loss = 0.031150, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.3 hrs)
2019-12-14 07:35:57 INFO     [Step 23760] Avg. Loss = 0.030694, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.2 hrs)
2019-12-14 07:36:13 INFO     [Step 23780] Avg. Loss = 0.030506, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 14.5 hrs)
2019-12-14 07:36:28 INFO     [Step 23800] Avg. Loss = 0.030720, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 14.3 hrs)
2019-12-14 07:36:45 INFO     [Step 23820] Avg. Loss = 0.030169, Learning Rate = 0.00100000 (4.84 samples/sec; ETA 15.2 hrs)
2019-12-14 07:37:00 INFO     [Step 23840] Avg. Loss = 0.029645, Learning Rate = 0.00100000 (5.21 samples/sec; ETA 14.1 hrs)
2019-12-14 07:37:16 INFO     [Step 23860] Avg. Loss = 0.029486, Learning Rate = 0.00100000 (5.12 samples/sec; ETA 14.4 hrs)
2019-12-14 07:37:32 INFO     [Step 23880] Avg. Loss = 0.029824, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 14.5 hrs)
2019-12-14 07:37:47 INFO     [Step 23900] Avg. Loss = 0.030223, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 14.3 hrs)
2019-12-14 07:38:03 INFO     [Step 23920] Avg. Loss = 0.030398, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.2 hrs)
2019-12-14 07:38:18 INFO     [Step 23940] Avg. Loss = 0.031148, Learning Rate = 0.00100000 (5.08 samples/sec; ETA 14.5 hrs)
2019-12-14 07:38:34 INFO     [Step 23960] Avg. Loss = 0.032172, Learning Rate = 0.00100000 (5.13 samples/sec; ETA 14.3 hrs)
2019-12-14 07:38:50 INFO     [Step 23980] Avg. Loss = 0.033517, Learning Rate = 0.00100000 (4.94 samples/sec; ETA 14.9 hrs)
2019-12-14 07:39:06 INFO     [Step 24000] Avg. Loss = 0.035099, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 14.2 hrs)
2019-12-14 07:39:21 INFO     [Step 24020] Avg. Loss = 0.036672, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 14.1 hrs)
2019-12-14 07:39:37 INFO     [Step 24040] Avg. Loss = 0.037101, Learning Rate = 0.00100000 (5.03 samples/sec; ETA 14.6 hrs)
